context_id	rank	captured_at	environment	private_evidence_pointer	evidence_sha256	japanese	english	japanese_id	english_id	zenbu_present_pre	zenbu_rank_pre	lexical_relation	general_japanese	general_english	direct_link	japanese_indices	duplicate_group	duplicate_group_size	observation_source
D04	12	2026-08-15T01:20:40+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D04-beautiful-top20-02.png	2615997fe5afc8a5cbe55afa9debcfb9f1d4125d0af587bcb391918f9b76fecf	美しいものは必ずしも善ではない。	What is beautiful is not always good.	85570	318143	false	""	normalized-literal-surface	true	true	true	true	english:318143	1	issue-147-direct-transcription
D04	13	2026-08-15T01:20:51+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D04-beautiful-top20-03.png	273f956a8b804f20140a2cb61256aceb754840a26a255cfc116befd080c621cf	麻雀牌はとってもきれいなものです。	Mahjong tiles are very beautiful.	81432	322283	false	""	normalized-literal-surface	true	true	true	true	english:322283	1	issue-147-direct-transcription
D04	14	2026-08-15T01:20:51+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D04-beautiful-top20-03.png	273f956a8b804f20140a2cb61256aceb754840a26a255cfc116befd080c621cf	美しい日没に感嘆せざるをえなかった。	We could not help admiring the beautiful sunset.	85562	318151	false	""	normalized-literal-surface	true	true	true	true	english:318151	1	issue-147-direct-transcription
D04	15	2026-08-15T01:20:51+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D04-beautiful-top20-03.png	273f956a8b804f20140a2cb61256aceb754840a26a255cfc116befd080c621cf	美しい女性が私の一列前に座っていた。	A beautiful woman was seated one row in front of me.	85564	318149	false	""	normalized-literal-surface	true	true	true	true	english:318149	1	issue-147-direct-transcription
D04	16	2026-08-15T01:20:51+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D04-beautiful-top20-03.png	273f956a8b804f20140a2cb61256aceb754840a26a255cfc116befd080c621cf	あなたって、なんてきれいなんでしょう！	How beautiful you are!	5347	2446	false	""	normalized-literal-surface	true	true	true	false	english:2446	2	issue-147-direct-transcription
D04	17	2026-08-15T01:20:51+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D04-beautiful-top20-03.png	273f956a8b804f20140a2cb61256aceb754840a26a255cfc116befd080c621cf	僕らはその美しい景色をじっとみつめた。	We gazed at the beautiful scenery.	81709	322006	false	""	normalized-literal-surface	true	true	true	true	english:322006	1	issue-147-direct-transcription
D04	18	2026-08-15T01:21:04+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D04-beautiful-top20-04.png	4ad322d83e8445c007465dc16b144bbbff4c9cc814028733dfd41d411897476c	母は、彼女に美しい人形を買ってやった。	Mother bought a beautiful doll for her.	83102	320614	false	""	normalized-literal-surface	true	true	true	true	english:320614	1	issue-147-direct-transcription
D04	19	2026-08-15T01:21:04+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D04-beautiful-top20-04.png	4ad322d83e8445c007465dc16b144bbbff4c9cc814028733dfd41d411897476c	友人のケイは美人だが、人に思いやりがない。	My friend Kei is beautiful, but she is not considerate to others.	79370	324347	false	""	normalized-literal-surface	true	true	true	true	english:324347	1	issue-147-direct-transcription
D04	20	2026-08-15T01:21:04+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D04-beautiful-top20-04.png	4ad322d83e8445c007465dc16b144bbbff4c9cc814028733dfd41d411897476c	「クレオパトラ」は美人の代名詞になっている。	The name Cleopatra has become a byword for a beautiful woman.	74106	329614	false	""	normalized-literal-surface	true	true	true	true	english:329614	1	issue-147-direct-transcription
D05	1	2026-08-15T01:23:40+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D05-thank-you-top20-01.png	403d131f853a49904a1a1f31179532de719c31f3ae560c86a25561de2c8561cc	本当にありがとう。	Thank you very much!	81557	1564	true	26	normalized-literal-surface	true	true	true	true	english:1564	4	issue-147-direct-transcription
D05	2	2026-08-15T01:23:40+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D05-thank-you-top20-01.png	403d131f853a49904a1a1f31179532de719c31f3ae560c86a25561de2c8561cc	先生、ありがとう。	Thank you, Doctor.	141799	272771	true	20	normalized-literal-surface	true	true	true	true	english:272771	2	issue-147-direct-transcription
D05	3	2026-08-15T01:23:40+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D05-thank-you-top20-01.png	403d131f853a49904a1a1f31179532de719c31f3ae560c86a25561de2c8561cc	心より感謝します。	I thank you from the bottom of my heart.	145585	268952	true	21	normalized-literal-surface	true	true	true	true	english:268952	3	issue-147-direct-transcription
D05	4	2026-08-15T01:23:40+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D05-thank-you-top20-01.png	403d131f853a49904a1a1f31179532de719c31f3ae560c86a25561de2c8561cc	贈り物をありがとう。	Thank you for the present.	140220	274353	true	32	normalized-literal-surface	true	true	true	true	english:274353	1	issue-147-direct-transcription
D05	5	2026-08-15T01:23:40+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D05-thank-you-top20-01.png	403d131f853a49904a1a1f31179532de719c31f3ae560c86a25561de2c8561cc	ありがとうございます！	Thank you very much!	4971	1564	true	46	normalized-literal-surface	true	true	true	false	english:1564	4	issue-147-direct-transcription
D05	6	2026-08-15T01:23:40+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D05-thank-you-top20-01.png	403d131f853a49904a1a1f31179532de719c31f3ae560c86a25561de2c8561cc	来てくれてありがとう。	Thank you for coming.	78721	64536	true	47	normalized-literal-surface	true	true	true	true	english:64536	6	issue-147-direct-transcription
D05	7	2026-08-15T01:23:40+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D05-thank-you-top20-01.png	403d131f853a49904a1a1f31179532de719c31f3ae560c86a25561de2c8561cc	電話、どうもありがとう。	Thank you for calling.	124756	64155	true	62	normalized-literal-surface	true	true	true	true	english:64155	4	issue-147-direct-transcription
D05	8	2026-08-15T01:23:50+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D05-thank-you-top20-02.png	63f352d5405abf0c39448166595f4c5be25100b96e9d0a2d3aa5f19a990adff4	先日はどうもありがとう。	Thank you for the other day.	141469	273101	true	64	normalized-literal-surface	true	true	true	true	english:273101	2	issue-147-direct-transcription
D05	9	2026-08-15T01:23:50+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D05-thank-you-top20-02.png	63f352d5405abf0c39448166595f4c5be25100b96e9d0a2d3aa5f19a990adff4	有り難う、どうぞ頼みます。	Thank you. Please do.	79266	324451	true	96	normalized-literal-surface	true	true	true	true	english:324451	1	issue-147-direct-transcription
D05	10	2026-08-15T01:23:50+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D05-thank-you-top20-02.png	63f352d5405abf0c39448166595f4c5be25100b96e9d0a2d3aa5f19a990adff4	電話してくれてありがとう。	Thank you for calling.	124725	64155	true	84	normalized-literal-surface	true	true	true	true	english:64155	4	issue-147-direct-transcription
D05	11	2026-08-15T01:23:50+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D05-thank-you-top20-02.png	63f352d5405abf0c39448166595f4c5be25100b96e9d0a2d3aa5f19a990adff4	大変ありがとうございました。	Thank you ever so much.	137276	275960	false	""	normalized-literal-surface	true	true	true	true	english:275960	1	issue-147-direct-transcription
D05	12	2026-08-15T01:23:50+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D05-thank-you-top20-02.png	63f352d5405abf0c39448166595f4c5be25100b96e9d0a2d3aa5f19a990adff4	親切にしてくれてありがとう。	Thank you for your kindness.	144789	54403	false	""	normalized-literal-surface	true	true	true	true	english:54403	3	issue-147-direct-transcription
D05	13	2026-08-15T01:23:50+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D05-thank-you-top20-02.png	63f352d5405abf0c39448166595f4c5be25100b96e9d0a2d3aa5f19a990adff4	ご読了ありがとございました～。	Thank you for reading to the end.	74144	329576	false	""	normalized-literal-surface	true	true	true	true	english:329576	2	issue-147-direct-transcription
D05	14	2026-08-15T01:23:50+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D05-thank-you-top20-02.png	63f352d5405abf0c39448166595f4c5be25100b96e9d0a2d3aa5f19a990adff4	贈り物をありがとうございます。	Thank you very much for your present.	140219	274354	false	""	normalized-literal-surface	true	true	true	true	english:274354	1	issue-147-direct-transcription
D05	15	2026-08-15T01:41:15+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D05-thank-you-rank14-16-overlap.png	9499cdbedbcd5799b7df778057ecd60972b82c2739e7e143adb740d847e2a797	来てくださってどうもありがとう。	Thank you for coming.	78725	64536	false	""	normalized-literal-surface	true	true	true	true	english:64536	6	issue-147-direct-transcription
D05	16	2026-08-15T01:25:19+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D05-thank-you-top20-03.png	13f06a1cbd9a6d74c25bf77424b098df8fa26aa6b69e34b035cab49c703eefd4	日頃のご愛顧にお礼申し上げます。	We really thank you for your patronage.	122872	281130	false	""	normalized-literal-surface	true	true	true	true	english:281130	4	issue-147-direct-transcription
D05	17	2026-08-15T01:25:19+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D05-thank-you-top20-03.png	13f06a1cbd9a6d74c25bf77424b098df8fa26aa6b69e34b035cab49c703eefd4	先日は、大変お世話になりました。	Thank you for all your help the other day.	141471	273099	false	""	normalized-literal-surface	true	true	true	true	english:273099	1	issue-147-direct-transcription
D05	18	2026-08-15T01:25:19+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D05-thank-you-top20-03.png	13f06a1cbd9a6d74c25bf77424b098df8fa26aa6b69e34b035cab49c703eefd4	「ありがとう」「どういたしまして」	"""Thank you."" ""You're welcome."""	5278	2077	false	""	normalized-literal-surface	true	true	true	true	english:2077	4	issue-147-direct-transcription
D05	19	2026-08-15T01:25:19+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D05-thank-you-top20-03.png	13f06a1cbd9a6d74c25bf77424b098df8fa26aa6b69e34b035cab49c703eefd4	電話では、ありがとうございました。	Thank you very much for your time on the phone.	124718	279276	false	""	normalized-literal-surface	true	true	true	true	english:279276	1	issue-147-direct-transcription
D05	20	2026-08-15T01:25:19+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D05-thank-you-top20-03.png	13f06a1cbd9a6d74c25bf77424b098df8fa26aa6b69e34b035cab49c703eefd4	心づくしのおもてなしを感謝します。	Thank you very much for your hearty hospitality.	145602	268959	false	""	normalized-literal-surface	true	true	true	true	english:268959	1	issue-147-direct-transcription
D06	1	2026-08-14T21:21:44+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-148/nihongo-scared-you-examples.png	db8ddaa013933af200e60f5bd321b18fc5e6c4956f1a06641027ff9b7d210f5d	彼は君に撃たれるのではないかとびくびくしていた。	He was scared you would shoot him.	108058	295628	true	1	normalized-literal-surface	true	true	true	true	english:295628	1	issue-148-de8164e
D06	2	2026-08-14T21:21:44+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-148/nihongo-scared-you-examples.png	db8ddaa013933af200e60f5bd321b18fc5e6c4956f1a06641027ff9b7d210f5d	ごめん！怖がらせるつもりはなかったんだ。	Sorry! I didn't mean to scare you.	12574578	12373614	false	""	sqlite-fts4-porter-phrase-candidate	true	true	true	false	english:12373614	1	issue-148-de8164e
D06	3	2026-08-14T21:21:44+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-148/nihongo-scared-you-examples.png	db8ddaa013933af200e60f5bd321b18fc5e6c4956f1a06641027ff9b7d210f5d	ごめんね、怖がらせるつもりはなかったんだ。	Sorry, I didn't mean to scare you.	2409471	2396319	false	""	sqlite-fts4-porter-phrase-candidate	true	true	true	false	english:2396319	1	issue-148-de8164e
D06	4	2026-08-14T21:21:44+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-148/nihongo-scared-you-examples.png	db8ddaa013933af200e60f5bd321b18fc5e6c4956f1a06641027ff9b7d210f5d	もし私が君をこわがらせたいと思ってたら、数週間前に見た夢のことを話してたよ。	If I wanted to scare you, I would have told you about what I dreamt about a few weeks ago.	472836	473875	false	""	sqlite-fts4-porter-phrase-candidate	true	true	true	false	english:473875	1	issue-148-de8164e
D08	1	2026-08-14T21:24:46+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-148/nihongo-scare-you-examples.png	a8d7bf095bd9f479fe2ff2eda9d010980bd673d3e459f1c60c56ebeaf4b39607	ごめん！怖がらせるつもりはなかったんだ。	Sorry! I didn't mean to scare you.	12574578	12373614	true	1	normalized-literal-surface	true	true	true	false	english:12373614	1	issue-148-de8164e
D08	2	2026-08-14T21:24:46+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-148/nihongo-scare-you-examples.png	a8d7bf095bd9f479fe2ff2eda9d010980bd673d3e459f1c60c56ebeaf4b39607	ごめんね、怖がらせるつもりはなかったんだ。	Sorry, I didn't mean to scare you.	2409471	2396319	true	3	normalized-literal-surface	true	true	true	false	english:2396319	1	issue-148-de8164e
D08	3	2026-08-14T21:24:46+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-148/nihongo-scare-you-examples.png	a8d7bf095bd9f479fe2ff2eda9d010980bd673d3e459f1c60c56ebeaf4b39607	もし私が君をこわがらせたいと思ってたら、数週間前に見た夢のことを話してたよ。	If I wanted to scare you, I would have told you about what I dreamt about a few weeks ago.	472836	473875	true	4	normalized-literal-surface	true	true	true	false	english:473875	1	issue-148-de8164e
D08	4	2026-08-14T21:24:46+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-148/nihongo-scare-you-examples.png	a8d7bf095bd9f479fe2ff2eda9d010980bd673d3e459f1c60c56ebeaf4b39607	彼は君に撃たれるのではないかとびくびくしていた。	He was scared you would shoot him.	108058	295628	false	""	sqlite-fts4-porter-phrase-candidate	true	true	true	true	english:295628	1	issue-148-de8164e
D10	1	2026-08-14T21:25:51+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-148/nihongo-startle-you-examples.png	b6bddda5557ae3a235e18bfe8d59db7f7b173948051c29fe6d8d191561dd90bc	びっくりさせるつもりじゃなかった。	I didn't mean to startle you.	1804152	1804150	true	1	normalized-literal-surface	true	true	true	false	english:1804150	1	issue-148-de8164e
D11	1	2026-08-14T21:27:12+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-148/nihongo-startled-me-examples.png	a41ec64c63cfe51052c383b0f4956efb32c4344d116222add9e7aa8eb10f3718	驚くじゃありませんか！	You startled me!	180017	18876	true	1	normalized-literal-surface	true	true	true	true	english:18876	1	issue-148-de8164e
D11	2	2026-08-14T21:27:12+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-148/nihongo-startled-me-examples.png	a41ec64c63cfe51052c383b0f4956efb32c4344d116222add9e7aa8eb10f3718	ドアが不意にバタンとしまったので驚いてしまった。	When the door slammed unexpectedly, it startled me.	201898	39109	true	2	normalized-literal-surface	true	true	true	true	english:39109	1	issue-148-de8164e
D12	1	2026-08-14T23:23:49+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D12-examples-00.jpeg	36d4bd18eb714ccf3f50367a81c6af3ac6a08804f3a9a58b0b6a4d9177b9f4f6	散れ！	Scatter!	13082684	12506664	true	1	normalized-literal-surface	true	true	true	false	english:12506664	1	issue-147-capture-ocr-segment-best-en-0.712
D12	2	2026-08-14T23:23:49+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D12-examples-00.jpeg	36d4bd18eb714ccf3f50367a81c6af3ac6a08804f3a9a58b0b6a4d9177b9f4f6	風が葉を吹き散らした。	The wind scattered the leaves about.	84034	319682	true	2	normalized-literal-surface	true	true	true	true	english:319682	1	issue-147-capture-ocr-exact-en-ja-1.000
D12	3	2026-08-14T23:23:49+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D12-examples-00.jpeg	36d4bd18eb714ccf3f50367a81c6af3ac6a08804f3a9a58b0b6a4d9177b9f4f6	農民が穀物の種を蒔いた。	The peasant scattered the seeds of grain.	121680	282324	true	3	normalized-literal-surface	true	true	true	true	english:282324	1	issue-147-capture-ocr-exact-en-fuzzy-ja-1.000
D12	4	2026-08-14T23:23:49+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D12-examples-00.jpeg	36d4bd18eb714ccf3f50367a81c6af3ac6a08804f3a9a58b0b6a4d9177b9f4f6	農夫が畑に種を蒔いている。	The farmer is scattering seeds over the field.	121693	282312	true	4	normalized-literal-surface	true	true	true	true	english:282312	1	issue-147-capture-ocr-exact-en-fuzzy-ja-1.000
D12	5	2026-08-14T23:23:49+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D12-examples-00.jpeg	36d4bd18eb714ccf3f50367a81c6af3ac6a08804f3a9a58b0b6a4d9177b9f4f6	彼らは四方八方に散らばった。	They were scattered in all directions.	97080	306624	true	7	normalized-literal-surface	true	true	true	true	english:306624	1	issue-147-capture-ocr-exact-en-ja-1.000
D12	6	2026-08-14T23:23:49+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D12-examples-00.jpeg	36d4bd18eb714ccf3f50367a81c6af3ac6a08804f3a9a58b0b6a4d9177b9f4f6	私たちは畑全体に種をまいた。	We scattered seeds all over the field.	165344	249161	true	5	normalized-literal-surface	true	true	true	true	english:249161	1	issue-147-capture-ocr-exact-en-ja-1.000
D12	7	2026-08-14T23:23:49+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D12-examples-01.jpeg	d2ba2bfd825142ab3e7ef3fa2249472b852f3cd7100775da47e6e0b34aee7362	鏡の破片が床に散乱していた。	Fragments of the mirror were scattered on the floor.	180065	18925	true	6	normalized-literal-surface	true	true	true	true	english:18925	1	issue-147-capture-ocr-exact-en-ja-1.000
D12	8	2026-08-14T23:23:49+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D12-examples-02.jpeg	8d79445bf7da83c31135f0f119281024acb388b2dc07850991c9d1c760b6789c	お前の物をその辺りに散らかすな。	Don't scatter your things about.	226945	64293	true	8	normalized-literal-surface	true	true	true	true	english:64293	1	issue-147-capture-ocr-exact-en-ja-1.000
D12	9	2026-08-14T23:23:49+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D12-examples-03.jpeg	3209fe22c7b0ad70fdb3ddc99ef93442001963a8b5a281f830a5c11e2b27e9b5	観客は金切り声を上げて逃げ去った。	With a scream, the spectators scattered.	183814	20939	true	9	normalized-literal-surface	true	true	true	true	english:20939	1	issue-147-capture-ocr-exact-en-ja-1.000
D12	10	2026-08-14T23:23:49+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D12-examples-05.jpeg	5e62848e8c2b49633c1b92faefd3f85f447bb64452cc89ae36a51f86d13fc464	両替人の金を散らし、その台を倒した。	He scattered the coins of the money-changers and overturned their table.	77979	325739	true	12	normalized-literal-surface	true	true	true	true	english:325739	1	issue-147-capture-ocr-exact-en-ja-1.000
D12	11	2026-08-14T23:23:49+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D12-examples-06.jpeg	be8723521d2714bf9b47346be2d1a318a608c7d220a12365d46eb655ac9fcc9a	床一面に新聞紙が撒き散らされていた。	Newspapers lay scattered all over the floor.	146462	268100	true	10	normalized-literal-surface	true	true	true	true	english:268100	1	issue-147-capture-ocr-exact-en-fuzzy-ja-1.000
D12	12	2026-08-14T23:23:49+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D12-examples-08.jpeg	e6c78328585a1b27669bb64c935ecc14a5c12472038f570739feaf190489997b	まだら雲の空は、どしゃ降りの前触れ。	Scattered clouds mean heavy rain.	1614578	11752225	true	11	normalized-literal-surface	true	true	true	false	english:11752225	1	issue-147-capture-ocr-exact-en-fuzzy-ja-1.000
D12	13	2026-08-14T23:23:49+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D12-examples-09.jpeg	dee400c0f03a9e9c2f1276d9e256092b5f5cd7ebf97ad0e22c48981c4738607b	もう・・・タバコの吸殻まで散らばってるし。	Sheesh, you've even got cigarette butts scattered around.	75380	328339	true	15	normalized-literal-surface	true	true	true	true	english:328339	1	issue-147-capture-ocr-exact-en-ja-1.000
D12	14	2026-08-14T23:23:49+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D12-examples-10.jpeg	667d25483149ec6b15cce695564664c59ef0b1876b6fde7ac0914fb2a523414a	突然の物音に鳥たちは散り散りに飛び去った。	The sudden noise scattered the birds.	123319	280679	true	13	normalized-literal-surface	true	true	true	true	english:280679	1	issue-147-capture-ocr-exact-en-ja-1.000
D12	15	2026-08-14T23:23:49+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D12-examples-11.jpeg	8ad49204e9cc669edeb413b93ae873b9058b36fedce3607530997ca3e6781c29	ガラスの破片が、道路一面に散らばってたよ。	Broken glass lay scattered all over the road.	191751	28913	true	14	normalized-literal-surface	true	true	true	true	english:28913	1	issue-147-capture-ocr-exact-en-ja-1.000
D12	16	2026-08-14T23:23:49+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D12-examples-12.jpeg	965ad0c794253416b4317911163cb3e0d9f6451c48585da9d908fe8df43c8d27	空き缶がその場所のあちこちに散らばっていた。	Empty cans were scattered about the place.	179478	18336	true	16	normalized-literal-surface	true	true	true	true	english:18336	1	issue-147-capture-ocr-exact-en-ja-1.000
D12	17	2026-08-14T23:23:49+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D12-examples-14.jpeg	6c8cb0471092dee164424e68d6d14e6a5bacb3e00e5a9f8165581bdf2b11a953	敵を蹴散らし、凱旋した俺はみなにこう呼ばれるんだ！	Having scattered the enemy before me and triumphantly returned, this is how they would herald me.	75858	327860	true	18	normalized-literal-surface	true	true	true	true	english:327860	1	issue-147-capture-ocr-exact-en-fuzzy-ja-1.000
D12	18	2026-08-14T23:23:49+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D12-examples-16.jpeg	29e62b671d3aa4e1f3435b395cf1f3e16727477575d374aaef898c9abe517f73	いつものように、農家の人たちは穀物の種まきで忙しい。	As usual the peasants are busy scattering grain seeds.	228751	66109	true	19	normalized-literal-surface	true	true	true	true	english:66109	1	issue-147-capture-ocr-exact-en-fuzzy-ja-1.000
D12	19	2026-08-14T23:23:49+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D12-examples-17.jpeg	c53ce1572c00efb7e49e645494415588aa997366ca6c09002b83f39479f9dd56	星雲は宇宙全体に散らされ、それらは全くバラバラの大きさです。	Galaxies are scattered throughout the universe and they vary greatly in size.	3960200	3957785	true	20	normalized-literal-surface	true	true	true	false	english:3957785	1	issue-147-capture-ocr-exact-en-fuzzy-ja-1.000
D12	20	2026-08-14T23:23:49+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D12-examples-20.jpeg	f3777dda63b9a66fa1e46d55265d7f641e49911fb2d9ed312ed6f89f06a063e9	娘の部屋でタバコの吸い殻とビールの空き缶が転がってるのを見たトムは、ショックのあまり言葉を失った。	After seeing cigarette butts and empty beer cans scattered all across his daughter's room, Tom was lost for words.	9145798	10070105	true	22	normalized-literal-surface	true	true	true	false	english:10070105	1	issue-147-capture-ocr-exact-en-1.000
D13	1	2026-08-14T23:25:01+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D13-exhaustive-page-000.jpeg	c5edb6947231d52340bf902e564323ec9deb887b4e4f1d6e811c57930900b031	彼は晩学だ。	He acquired education late in his life.	101213	302483	true	1	normalized-literal-surface	true	true	true	true	english:302483	2	issue-147-capture-ocr-exact-en-1.000
D13	2	2026-08-14T23:25:01+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D13-exhaustive-page-000.jpeg	c5edb6947231d52340bf902e564323ec9deb887b4e4f1d6e811c57930900b031	彼は立派な教育を受けた。	He received a good education.	99030	304669	true	9	normalized-literal-surface	true	true	true	true	english:304669	1	issue-147-capture-ocr-exact-en-ja-1.000
D13	3	2026-08-14T23:25:01+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D13-exhaustive-page-000.jpeg	c5edb6947231d52340bf902e564323ec9deb887b4e4f1d6e811c57930900b031	彼女は立派な教育を受けた。	She has received a good education.	86304	317407	true	20	normalized-literal-surface	true	true	true	true	english:317407	1	issue-147-capture-ocr-exact-en-ja-1.000
D13	4	2026-08-14T23:25:01+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D13-exhaustive-page-000.jpeg	c5edb6947231d52340bf902e564323ec9deb887b4e4f1d6e811c57930900b031	彼女は一生を教育に捧げた。	She devoted her life to education.	91148	312566	true	21	normalized-literal-surface	true	true	true	true	english:312566	1	issue-147-capture-ocr-exact-en-ja-1.000
D13	5	2026-08-14T23:25:01+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D13-exhaustive-page-000.jpeg	c5edb6947231d52340bf902e564323ec9deb887b4e4f1d6e811c57930900b031	彼らは子供の教育に熱心だ。	They are earnest about their children's education.	97068	306636	true	22	normalized-literal-surface	true	true	true	true	english:306636	1	issue-147-capture-ocr-exact-en-ja-1.000
D13	6	2026-08-14T23:25:01+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D13-exhaustive-page-000.jpeg	c5edb6947231d52340bf902e564323ec9deb887b4e4f1d6e811c57930900b031	彼は教育の重要性を述べた。	He stated the importance of the education.	108350	295336	true	10	normalized-literal-surface	true	true	true	true	english:295336	1	issue-147-capture-ocr-exact-en-ja-1.000
D13	7	2026-08-14T23:25:18+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D13-exhaustive-page-001.jpeg	ee4afd76382df2e2103a8b8599349c3f247404ee15d8c95b60373d61cec4792b	良い言葉は教育の結果である。	Good speech is the outcome of education.	77885	325833	true	28	normalized-literal-surface	true	true	true	true	english:325833	1	issue-147-capture-ocr-exact-en-ja-1.000
